===== VEHICLE DYNAMICS BENCHMARK REPORT =====
Test Weight: 1320 kg
0-100 km/h Time: 2.86 sec
Braking Distance (100-0): 53.5 meters
Peak Acceleration: 1.44 G
Peak Braking: 2.17 G
Peak Lateral Grip: 1.82 G
Peak Downforce Generated: 52529 N (approx 5355 kg)
Peak Engine Speed: 8287 RPM
Peak Manifold Pressure: 2.50 Bar
Top Speed Reached: 317.2 km/h
=============================================

Time,TestStage,SpeedKmh,Accel_Long_G,Accel_Lat_G,Steer,Throttle,Brake,Clutch,Gear,RPM,Torque_Nm,Boost_Bar,Pitch,Roll,YawRate,Aero_Downforce_N,Aero_Drag_N,FL_Load,FL_Slip,FL_SlipAng,FL_Trav,FL_RPM,FR_Load,FR_Slip,FR_SlipAng,FR_Trav,FR_RPM,RL_Load,RL_Slip,RL_SlipAng,RL_Trav,RL_RPM,RR_Load,RR_Slip,RR_SlipAng,RR_Trav,RR_RPM
6.560,Launching,65.5,1.04,0.00,0.01,1.00,0.00,1.00,3,3902,827.6,2.30,-0.35,0.00,-0.21,1564,192,2839,0.363,0.18,0.028,674,2849,0.505,0.36,0.028,745,4289,0.014,-0.19,0.046,503,4299,0.060,-0.19,0.046,526
6.580,Launching,66.2,1.05,0.00,0.01,1.00,0.00,1.00,3,3843,839.4,2.34,-0.36,0.00,-0.19,1601,197,2836,0.297,0.18,0.028,649,2844,0.440,0.36,0.028,721,4313,0.014,-0.19,0.046,509,4322,0.060,-0.19,0.046,532
6.600,Launching,66.9,1.05,0.00,0.01,1.00,0.00,1.00,3,3790,851.4,2.38,-0.36,0.00,-0.18,1639,201,2831,0.238,0.18,0.028,626,2839,0.380,0.36,0.028,698,4332,0.015,-0.19,0.046,515,4340,0.061,-0.19,0.046,539
6.620,Launching,67.7,1.06,0.00,0.01,1.00,0.00,0.95,3,3746,863.6,2.42,-0.37,0.00,-0.16,1678,206,2826,0.185,0.19,0.028,606,2833,0.326,0.37,0.028,679,4347,0.015,-0.19,0.046,521,4354,0.062,-0.19,0.046,545
6.640,Launching,68.4,1.06,0.00,0.01,1.00,0.00,0.81,3,3713,876.3,2.46,-0.38,0.00,-0.17,1717,210,2822,0.141,0.19,0.028,590,2828,0.278,0.37,0.028,662,4358,0.016,-0.19,0.046,527,4365,0.063,-0.19,0.046,552
6.660,Launching,69.2,1.06,0.00,0.01,1.00,0.00,0.68,3,3693,888.8,2.50,-0.38,0.00,-0.20,1757,215,2819,0.107,0.19,0.028,580,2824,0.238,0.37,0.028,648,4366,0.016,-0.20,0.046,533,4372,0.065,-0.20,0.046,558
6.680,Launching,69.9,1.04,0.00,0.01,1.00,0.00,0.55,3,3770,893.8,2.50,-0.38,0.00,-0.26,1796,219,2817,0.083,0.20,0.027,573,2823,0.200,0.38,0.027,634,4371,0.016,-0.20,0.046,538,4376,0.061,-0.20,0.046,562
6.700,Launching,70.6,0.93,0.00,0.01,1.00,0.00,0.41,3,3910,902.7,2.50,-0.38,0.00,-0.32,1831,224,2828,0.046,0.21,0.027,559,2834,0.124,0.39,0.027,598,4361,0.010,-0.21,0.046,540,4366,0.040,-0.21,0.046,556
6.720,Launching,71.1,0.69,0.00,0.01,1.00,0.00,0.28,3,4214,915.7,2.50,-0.38,0.00,-0.28,1853,227,2865,0.022,0.21,0.027,550,2871,0.040,0.39,0.027,558,4313,0.007,-0.21,0.046,542,4319,0.025,-0.21,0.046,552
6.740,Launching,71.3,0.38,0.00,0.01,1.00,0.00,0.15,3,4679,929.9,2.50,-0.36,0.00,0.20,1859,228,2933,0.010,0.17,0.028,546,2937,0.016,0.36,0.028,549,4218,0.004,-0.18,0.046,543,4221,0.013,-0.18,0.046,547
6.760,Launching,71.4,0.14,0.01,0.01,1.00,0.00,0.01,3,5308,932.9,2.50,-0.34,0.00,0.91,1850,229,3024,0.002,0.13,0.028,543,3020,0.003,0.32,0.028,542,4088,0.001,-0.12,0.045,542,4085,0.003,-0.12,0.045,542
6.780,Launching,71.6,0.18,0.02,0.01,1.00,0.00,0.26,2,5873,914.6,2.50,-0.31,0.00,1.18,1843,229,3106,0.016,0.11,0.029,553,3090,0.025,0.29,0.029,557,3972,0.006,-0.08,0.045,546,3956,0.028,-0.08,0.045,559
6.800,Launching,72.1,0.78,0.03,0.01,1.00,0.00,0.56,2,6085,902.1,2.50,-0.29,0.00,0.67,1864,233,3113,0.047,0.15,0.030,574,3084,0.082,0.33,0.030,594,3977,0.022,-0.11,0.044,560,3949,0.088,-0.11,0.044,598
6.820,Launching,73.0,1.23,0.01,0.01,1.00,0.00,0.86,2,5952,910.7,2.50,-0.29,0.01,0.59,1913,238,3061,0.122,0.13,0.031,626,3027,0.234,0.29,0.030,691,4105,0.063,-0.12,0.044,591,4071,0.202,-0.12,0.044,670
6.840,Launching,74.0,1.44,0.01,0.01,1.00,0.00,1.00,2,5850,914.6,2.50,-0.30,0.01,1.08,1978,245,2995,0.196,0.09,0.031,673,2956,0.363,0.25,0.030,766,4297,0.083,-0.08,0.045,606,4258,0.194,-0.08,0.045,667
6.860,Launching,75.0,1.40,0.02,0.01,1.00,0.00,1.00,2,5904,913.1,2.50,-0.33,0.01,1.19,2047,252,2946,0.228,0.10,0.030,700,2898,0.407,0.26,0.030,801,4483,0.043,-0.06,0.046,593,4435,0.139,-0.06,0.046,646
6.880,Launching,75.9,1.32,0.02,0.01,1.00,0.00,1.00,2,6039,907.2,2.50,-0.36,0.02,0.85,2116,259,2908,0.266,0.10,0.030,731,2856,0.450,0.23,0.029,836,4632,0.033,-0.06,0.047,595,4580,0.117,-0.06,0.047,643
6.900,Launching,76.8,1.29,0.01,0.01,1.00,0.00,1.00,2,6192,892.9,2.50,-0.40,0.02,0.46,2184,265,2872,0.305,0.11,0.029,762,2820,0.490,0.24,0.028,869,4738,0.029,-0.08,0.048,600,4686,0.106,-0.08,0.048,644
6.920,Launching,77.7,1.27,0.01,0.01,1.00,0.00,1.00,2,6344,878.6,2.50,-0.42,0.02,0.12,2250,272,2838,0.342,0.14,0.028,793,2789,0.525,0.27,0.027,900,4800,0.026,-0.11,0.049,605,4751,0.098,-0.11,0.048,647
6.940,Launching,78.6,1.25,0.00,0.01,1.00,0.00,1.00,2,6493,864.6,2.50,-0.45,0.02,-0.18,2314,278,2806,0.378,0.14,0.027,823,2763,0.557,0.27,0.027,929,4821,0.025,-0.13,0.049,611,4778,0.093,-0.13,0.049,652
6.960,Launching,79.5,1.23,0.00,0.01,1.00,0.00,1.00,2,6637,851.1,2.50,-0.47,0.02,-0.40,2374,285,2776,0.411,0.16,0.026,851,2742,0.585,0.28,0.026,957,4809,0.024,-0.15,0.049,617,4774,0.089,-0.15,0.049,656
6.980,Launching,80.3,1.21,-0.01,0.01,1.00,0.00,1.00,2,6776,838.0,2.50,-0.48,0.02,-0.57,2433,291,2752,0.441,0.16,0.025,878,2728,0.610,0.29,0.025,982,4773,0.023,-0.16,0.049,623,4750,0.086,-0.16,0.049,662
7.000,Launching,81.2,1.20,-0.01,0.01,1.00,0.00,1.00,2,6907,825.6,2.50,-0.49,0.01,-0.64,2489,297,2735,0.467,0.18,0.025,904,2721,0.631,0.31,0.024,1005,4727,0.023,-0.17,0.049,629,4713,0.084,-0.17,0.048,667
7.020,Launching,82.0,1.18,-0.01,0.01,1.00,0.00,1.00,2,7030,812.3,2.50,-0.49,0.01,-0.69,2544,303,2726,0.490,0.17,0.024,927,2722,0.649,0.31,0.024,1026,4677,0.023,-0.18,0.048,636,4673,0.082,-0.18,0.048,673
7.040,Launching,82.8,1.17,-0.01,0.01,1.00,0.00,1.00,2,7135,793.0,2.50,-0.49,0.01,-0.66,2598,310,2726,0.507,0.19,0.024,947,2731,0.661,0.33,0.024,1044,4633,0.022,-0.19,0.048,642,4637,0.079,-0.19,0.048,678
7.060,Launching,83.7,1.16,-0.01,0.01,1.00,0.00,1.00,2,7222,777.1,2.50,-0.49,0.00,-0.61,2651,316,2736,0.517,0.19,0.024,962,2747,0.666,0.34,0.023,1057,4599,0.022,-0.19,0.048,648,4610,0.076,-0.19,0.047,683
7.080,Launching,84.5,1.15,-0.01,0.01,1.00,0.00,1.00,2,7292,764.2,2.50,-0.48,0.00,-0.57,2704,322,2752,0.521,0.18,0.023,974,2769,0.665,0.33,0.023,1066,4578,0.021,-0.19,0.047,654,4595,0.074,-0.19,0.047,688
7.100,Launching,85.3,1.15,-0.01,0.01,1.00,0.00,1.00,2,7347,754.0,2.50,-0.48,0.00,-0.49,2758,328,2774,0.520,0.19,0.023,982,2795,0.659,0.35,0.023,1072,4572,0.021,-0.19,0.047,660,4593,0.072,-0.19,0.047,693
7.120,Launching,86.1,1.14,-0.01,0.01,1.00,0.00,1.00,2,7388,746.4,2.50,-0.47,0.00,-0.40,2812,335,2800,0.512,0.19,0.023,987,2823,0.648,0.36,0.024,1075,4580,0.020,-0.19,0.047,666,4603,0.070,-0.19,0.047,698
7.140,Launching,86.9,1.14,-0.01,0.01,1.00,0.00,1.00,2,7417,740.9,2.50,-0.47,-0.01,-0.33,2867,341,2827,0.501,0.18,0.024,988,2851,0.634,0.35,0.024,1076,4600,0.020,-0.19,0.047,672,4625,0.068,-0.19,0.047,704
7.160,Launching,87.7,1.15,0.00,0.01,1.00,0.00,1.00,2,7437,737.3,2.50,-0.47,-0.01,-0.25,2923,347,2853,0.486,0.19,0.024,987,2878,0.616,0.36,0.024,1074,4631,0.019,-0.19,0.047,678,4655,0.067,-0.19,0.047,709
7.180,Launching,88.5,1.15,0.00,0.01,1.00,0.00,1.00,2,7448,735.2,2.50,-0.47,-0.01,-0.18,2979,354,2878,0.467,0.19,0.024,984,2901,0.596,0.37,0.024,1070,4668,0.019,-0.18,0.047,684,4690,0.065,-0.18,0.047,715
7.200,Launching,89.3,1.15,0.00,0.01,1.00,0.00,1.00,2,7453,734.3,2.50,-0.47,-0.01,-0.12,3037,360,2900,0.447,0.19,0.024,979,2920,0.574,0.36,0.024,1065,4707,0.018,-0.18,0.047,690,4728,0.064,-0.18,0.047,721
7.220,Launching,90.2,1.15,0.00,0.01,1.00,0.00,1.00,2,7453,734.2,2.50,-0.47,-0.01,-0.07,3095,367,2917,0.425,0.19,0.024,973,2935,0.551,0.37,0.025,1059,4747,0.018,-0.18,0.047,696,4765,0.063,-0.18,0.048,727
7.240,Launching,91.0,1.16,0.00,0.01,1.00,0.00,1.00,2,7451,734.6,2.50,-0.48,-0.01,-0.03,3154,374,2930,0.403,0.19,0.024,966,2945,0.528,0.37,0.025,1053,4785,0.018,-0.18,0.048,702,4800,0.063,-0.18,0.048,733
7.260,Launching,91.8,1.16,0.00,0.01,1.00,0.00,1.00,2,7446,735.3,2.50,-0.48,-0.01,0.01,3214,381,2939,0.380,0.19,0.024,959,2950,0.504,0.37,0.025,1046,4819,0.018,-0.17,0.048,708,4830,0.062,-0.17,0.048,739
7.280,Launching,92.6,1.16,0.00,0.01,1.00,0.00,1.00,2,7442,736.2,2.50,-0.49,-0.01,0.03,3275,388,2945,0.357,0.19,0.024,952,2952,0.481,0.37,0.025,1038,4849,0.017,-0.17,0.048,714,4856,0.061,-0.17,0.048,745
7.300,Launching,93.4,1.16,0.00,0.01,1.00,0.00,1.00,2,7437,737.0,2.50,-0.49,0.00,0.05,3337,394,2947,0.335,0.19,0.024,944,2951,0.458,0.37,0.025,1031,4874,0.017,-0.17,0.048,721,4877,0.061,-0.17,0.049,751
7.320,Launching,94.2,1.16,0.00,0.01,1.00,0.00,1.00,2,7434,737.7,2.50,-0.50,0.00,0.06,3399,402,2947,0.313,0.19,0.024,937,2948,0.435,0.37,0.024,1024,4894,0.017,-0.17,0.049,727,4894,0.061,-0.17,0.049,758
7.340,Launching,95.1,1.16,0.00,0.01,1.00,0.00,1.00,2,7431,738.2,2.50,-0.50,0.00,0.07,3463,409,2947,0.292,0.19,0.024,930,2944,0.414,0.37,0.024,1018,4910,0.017,-0.16,0.049,733,4908,0.060,-0.16,0.049,764
7.360,Launching,95.9,1.16,0.00,0.01,1.00,0.00,1.00,2,7430,738.5,2.50,-0.51,0.00,0.07,3527,416,2945,0.272,0.19,0.024,923,2940,0.392,0.37,0.024,1011,4924,0.017,-0.16,0.049,739,4918,0.060,-0.16,0.049,770
7.380,Launching,96.7,1.16,0.00,0.01,1.00,0.00,1.00,2,7429,738.6,2.50,-0.51,0.00,0.07,3592,423,2944,0.252,0.19,0.024,917,2936,0.372,0.37,0.024,1005,4936,0.017,-0.16,0.049,746,4928,0.059,-0.16,0.049,777
7.400,Launching,97.5,1.15,0.00,0.01,1.00,0.00,1.00,2,7429,738.6,2.50,-0.52,0.00,0.07,3657,430,2944,0.233,0.19,0.024,911,2934,0.352,0.36,0.024,998,4947,0.017,-0.16,0.049,752,4937,0.059,-0.16,0.049,783
7.420,Launching,98.3,1.15,0.00,0.01,1.00,0.00,1.00,2,7429,738.5,2.50,-0.52,0.00,0.06,3724,438,2946,0.215,0.19,0.024,905,2933,0.332,0.37,0.023,992,4959,0.017,-0.16,0.049,758,4946,0.059,-0.16,0.049,789
7.440,Launching,99.1,1.15,0.00,0.01,1.00,0.00,1.00,2,7430,738.4,2.50,-0.52,0.00,0.05,3791,445,2948,0.197,0.19,0.023,899,2934,0.313,0.36,0.023,986,4972,0.017,-0.16,0.049,764,4957,0.058,-0.16,0.049,796
7.460,Launching,99.9,1.15,0.00,0.01,1.00,0.00,1.00,2,7431,738.2,2.50,-0.53,0.00,0.04,3860,453,2953,0.180,0.19,0.023,893,2938,0.294,0.36,0.023,979,4985,0.017,-0.16,0.049,771,4970,0.058,-0.16,0.049,802
7.480,Launching,100.8,1.15,0.00,0.01,1.00,0.00,1.00,2,7432,738.0,2.50,-0.53,0.01,0.02,3929,460,2958,0.163,0.19,0.023,888,2942,0.275,0.36,0.023,973,5001,0.017,-0.16,0.049,777,4985,0.058,-0.16,0.049,808
7.500,Launching,101.6,1.15,0.00,0.01,1.00,0.00,1.00,2,7434,737.7,2.50,-0.53,0.01,0.00,3998,468,2965,0.147,0.19,0.023,883,2949,0.256,0.36,0.023,967,5018,0.017,-0.16,0.049,783,5002,0.057,-0.16,0.049,814
7.520,Launching,102.4,1.15,0.00,0.01,1.00,0.00,1.00,2,7437,737.3,2.50,-0.54,0.01,-0.02,4068,475,2973,0.132,0.19,0.023,878,2956,0.238,0.36,0.023,960,5037,0.017,-0.16,0.049,789,5021,0.057,-0.16,0.049,820
7.540,Launching,103.2,1.14,0.00,0.01,1.00,0.00,1.00,2,7441,736.6,2.50,-0.54,0.01,-0.05,4139,483,2981,0.118,0.19,0.023,874,2965,0.220,0.37,0.023,954,5056,0.017,-0.17,0.049,795,5040,0.056,-0.17,0.049,826
7.560,Launching,104.0,1.14,0.00,0.01,1.00,0.00,1.00,2,7448,735.3,2.50,-0.55,0.01,-0.09,4210,491,2990,0.106,0.19,0.023,871,2975,0.203,0.37,0.022,948,5075,0.017,-0.17,0.049,801,5061,0.056,-0.17,0.049,832
7.580,Launching,104.8,1.13,0.00,0.01,1.00,0.00,1.00,2,7458,733.5,2.50,-0.55,0.01,-0.13,4281,498,2999,0.095,0.19,0.023,869,2985,0.188,0.37,0.022,943,5094,0.016,-0.17,0.049,807,5081,0.055,-0.17,0.049,838
7.600,Launching,105.6,1.12,0.00,0.01,1.00,0.00,1.00,2,7473,730.9,2.50,-0.55,0.01,-0.18,4352,506,3008,0.086,0.19,0.022,869,2996,0.173,0.37,0.022,939,5112,0.016,-0.18,0.050,813,5101,0.054,-0.18,0.049,844
7.620,Launching,106.4,1.12,0.00,0.01,1.00,0.00,1.00,2,7492,727.5,2.50,-0.56,0.01,-0.22,4422,514,3017,0.079,0.20,0.022,870,3008,0.160,0.38,0.022,935,5129,0.016,-0.18,0.050,819,5120,0.053,-0.18,0.049,850
7.640,Launching,107.2,1.11,0.00,0.01,1.00,0.00,0.96,2,7514,723.5,2.50,-0.56,0.00,-0.25,4492,522,3026,0.073,0.20,0.022,871,3020,0.148,0.38,0.022,932,5144,0.016,-0.18,0.050,825,5138,0.053,-0.18,0.050,855
7.660,Launching,107.9,1.10,0.00,0.01,1.00,0.00,0.83,2,7539,718.9,2.50,-0.56,0.00,-0.29,4562,529,3035,0.068,0.20,0.022,874,3032,0.138,0.38,0.022,931,5158,0.016,-0.19,0.050,831,5155,0.052,-0.19,0.050,861
7.680,Launching,108.7,1.08,0.00,0.01,1.00,0.00,0.70,2,7567,713.9,2.50,-0.56,0.00,-0.31,4631,537,3044,0.064,0.21,0.022,877,3044,0.128,0.39,0.022,930,5171,0.015,-0.19,0.050,837,5171,0.051,-0.19,0.050,866
7.700,Launching,109.5,1.07,0.00,0.01,1.00,0.00,0.56,2,7598,708.4,2.50,-0.57,0.00,-0.31,4700,545,3053,0.061,0.21,0.022,880,3056,0.120,0.40,0.022,929,5183,0.015,-0.20,0.050,842,5186,0.050,-0.20,0.050,872
7.720,Launching,110.2,1.06,-0.01,0.01,1.00,0.00,0.43,2,7683,692.9,2.50,-0.57,0.00,-0.31,4768,552,3063,0.057,0.21,0.022,882,3069,0.111,0.40,0.022,927,5194,0.015,-0.20,0.050,847,5200,0.047,-0.20,0.050,874
7.740,Launching,110.9,0.92,0.00,0.01,1.00,0.00,0.30,2,7794,674.2,2.50,-0.57,0.00,-0.19,4823,559,3084,0.037,0.21,0.022,870,3092,0.070,0.40,0.022,897,5190,0.009,-0.20,0.050,848,5198,0.030,-0.20,0.050,865
7.760,Launching,111.3,0.60,0.00,0.01,1.00,0.00,0.16,2,8001,550.0,2.19,-0.56,0.00,0.20,4846,563,3134,0.017,0.20,0.022,857,3141,0.027,0.39,0.022,864,5133,0.005,-0.18,0.050,848,5140,0.016,-0.18,0.050,856
7.780,Launching,111.5,0.24,0.01,0.01,1.00,0.00,0.03,2,8216,176.1,0.84,-0.54,0.00,1.01,4829,563,3213,0.005,0.17,0.023,849,3213,0.007,0.37,0.023,849,5012,0.001,-0.13,0.049,846,5012,0.004,-0.13,0.049,847
7.800,Launching,111.5,0.07,0.03,0.01,1.00,0.00,0.22,3,8071,-115.9,0.00,-0.51,0.00,1.72,4788,563,3301,0.008,0.15,0.024,853,3286,0.012,0.33,0.024,856,4858,0.003,-0.08,0.049,848,4843,0.012,-0.08,0.049,856
7.820,Launching,111.8,0.48,0.04,0.01,1.00,0.00,0.52,3,7580,55.2,0.40,-0.48,0.01,1.48,4783,565,3339,0.025,0.15,0.025,870,3307,0.038,0.32,0.025,881,4788,0.010,-0.06,0.048,857,4755,0.036,-0.06,0.048,879
7.840,Launching,112.5,0.93,0.05,0.01,1.00,0.00,0.82,3,6973,310.8,1.06,-0.47,0.01,0.89,4829,572,3336,0.048,0.18,0.026,896,3286,0.081,0.35,0.026,925,4856,0.021,-0.08,0.048,872,4806,0.068,-0.08,0.048,913
7.860,Launching,113.4,1.30,0.03,0.01,1.00,0.00,1.00,3,6151,387.5,1.17,-0.48,0.01,0.47,4925,582,3305,0.088,0.16,0.026,938,3247,0.160,0.30,0.026,1002,5033,0.036,-0.10,0.049,892,4975,0.107,-0.10,0.049,953
7.880,Launching,114.4,1.37,0.02,0.01,1.00,0.00,1.00,3,5990,428.8,1.25,-0.50,0.02,0.28,5045,592,3279,0.080,0.16,0.026,940,3217,0.161,0.30,0.026,1012,5254,0.020,-0.11,0.050,882,5192,0.049,-0.11,0.050,922
7.900,Launching,115.2,1.15,0.01,0.01,1.00,0.00,1.00,3,5948,459.5,1.33,-0.52,0.02,-0.10,5155,602,3278,0.068,0.17,0.026,928,3217,0.141,0.31,0.025,989,5423,0.014,-0.13,0.051,887,5361,0.057,-0.13,0.051,910
7.920,Launching,116.0,1.11,0.00,0.01,1.00,0.00,1.00,3,5959,489.3,1.41,-0.55,0.02,-0.43,5262,611,3268,0.056,0.17,0.026,932,3212,0.116,0.31,0.025,988,5542,0.016,-0.15,0.052,891,5485,0.041,-0.15,0.052,929
7.940,Launching,116.8,1.11,-0.01,0.01,1.00,0.00,1.00,3,5979,518.6,1.48,-0.58,0.02,-0.70,5366,620,3246,0.059,0.18,0.025,933,3199,0.115,0.33,0.024,982,5614,0.014,-0.17,0.053,899,5568,0.056,-0.17,0.052,923
7.960,Launching,117.5,1.11,-0.02,0.01,1.00,0.00,1.00,3,6026,547.8,1.56,-0.60,0.02,-0.88,5465,629,3211,0.055,0.18,0.024,944,3179,0.107,0.32,0.024,993,5646,0.016,-0.19,0.053,903,5615,0.042,-0.19,0.053,941
7.980,Launching,118.3,1.12,-0.02,0.01,1.00,0.00,1.00,3,6066,575.1,1.64,-0.62,0.02,-0.93,5561,638,3171,0.062,0.20,0.023,948,3154,0.116,0.36,0.023,996,5646,0.014,-0.20,0.053,911,5629,0.056,-0.20,0.053,936
8.000,Launching,119.1,1.12,-0.03,0.01,1.00,0.00,1.00,3,6131,603.6,1.72,-0.63,0.01,-0.94,5655,648,3127,0.060,0.19,0.022,961,3126,0.115,0.35,0.022,1013,5623,0.016,-0.21,0.053,916,5623,0.044,-0.21,0.053,955
8.020,Launching,119.9,1.13,-0.02,0.01,1.00,0.00,1.00,3,6121,633.8,1.81,-0.64,0.01,-0.83,5748,657,3087,0.061,0.21,0.021,961,3100,0.116,0.39,0.021,1011,5591,0.015,-0.22,0.053,921,5604,0.038,-0.22,0.053,940
8.040,Launching,120.5,0.84,-0.02,0.01,1.00,0.00,1.00,3,6011,673.8,1.89,-0.65,0.00,-0.51,5808,663,3081,0.034,0.20,0.021,944,3105,0.062,0.39,0.020,969,5514,0.009,-0.21,0.052,921,5538,0.028,-0.21,0.052,940
8.060,Launching,121.0,0.75,-0.02,0.01,1.00,0.00,1.00,3,6017,704.1,1.97,-0.64,0.00,-0.29,5853,669,3088,0.031,0.20,0.020,946,3119,0.049,0.38,0.020,963,5408,0.009,-0.20,0.052,926,5439,0.030,-0.20,0.052,946
8.080,Launching,121.6,0.76,-0.01,0.01,1.00,0.00,1.00,3,6049,732.4,2.05,-0.63,0.00,-0.09,5894,675,3100,0.032,0.20,0.020,951,3134,0.049,0.39,0.020,967,5318,0.010,-0.19,0.051,931,5352,0.032,-0.19,0.051,952
8.100,Launching,122.1,0.78,0.00,0.01,1.00,0.00,1.00,3,6086,760.6,2.13,-0.62,-0.01,0.04,5937,681,3120,0.033,0.20,0.020,956,3153,0.052,0.39,0.020,974,5259,0.011,-0.18,0.050,936,5292,0.034,-0.18,0.050,958
8.120,Launching,122.7,0.82,0.00,0.01,1.00,0.00,1.00,3,6124,788.9,2.21,-0.61,-0.01,0.11,5985,687,3147,0.034,0.20,0.020,962,3177,0.054,0.39,0.020,981,5239,0.011,-0.18,0.050,941,5269,0.036,-0.18,0.050,964
8.140,Launching,123.3,0.85,0.00,0.01,1.00,0.00,1.00,3,6164,817.5,2.30,-0.60,-0.01,0.12,6041,693,3181,0.036,0.20,0.020,968,3206,0.057,0.39,0.021,988,5256,0.012,-0.17,0.050,946,5281,0.038,-0.17,0.050,970
8.160,Launching,123.9,0.88,0.00,0.01,1.00,0.00,1.00,3,6204,846.3,2.38,-0.60,-0.01,0.11,6105,700,3218,0.037,0.20,0.021,974,3238,0.060,0.39,0.021,996,5304,0.012,-0.17,0.050,951,5324,0.039,-0.17,0.050,976
8.180,Launching,124.6,0.91,0.01,0.01,1.00,0.00,1.00,3,6245,875.4,2.47,-0.59,-0.01,0.07,6176,708,3255,0.038,0.20,0.021,981,3270,0.063,0.39,0.021,1004,5375,0.013,-0.17,0.050,956,5389,0.040,-0.17,0.050,983
8.200,Launching,125.2,0.94,0.00,0.01,1.00,0.00,1.00,3,6284,883.6,2.50,-0.60,-0.01,0.02,6254,716,3288,0.039,0.20,0.021,987,3298,0.065,0.39,0.022,1012,5459,0.013,-0.18,0.050,962,5469,0.040,-0.18,0.051,988
8.220,Launching,125.9,0.95,0.00,0.01,1.00,0.00,1.00,3,6315,880.6,2.50,-0.60,-0.01,-0.01,6336,724,3316,0.039,0.20,0.022,992,3322,0.065,0.39,0.022,1017,5545,0.012,-0.18,0.051,966,5551,0.040,-0.18,0.051,992
8.240,Launching,126.6,0.95,0.00,0.01,1.00,0.00,1.00,3,6344,877.9,2.50,-0.61,0.00,-0.03,6418,732,3338,0.038,0.20,0.022,996,3340,0.064,0.39,0.022,1021,5622,0.012,-0.18,0.052,971,5624,0.039,-0.18,0.052,997
8.260,Launching,127.3,0.94,0.00,0.01,1.00,0.00,1.00,3,6374,875.1,2.50,-0.62,0.00,-0.04,6500,740,3351,0.038,0.20,0.022,1001,3351,0.063,0.39,0.022,1026,5684,0.012,-0.18,0.052,976,5684,0.038,-0.18,0.052,1002
8.280,Launching,127.9,0.94,0.00,0.01,1.00,0.00,1.00,3,6404,872.2,2.50,-0.63,0.00,-0.04,6581,749,3355,0.037,0.20,0.022,1006,3353,0.062,0.39,0.022,1030,5729,0.012,-0.18,0.052,981,5727,0.038,-0.18,0.053,1006
8.300,Launching,128.6,0.93,0.00,0.01,1.00,0.00,1.00,3,6435,869.3,2.50,-0.64,0.00,-0.03,6661,757,3353,0.037,0.20,0.022,1011,3350,0.062,0.39,0.022,1035,5758,0.011,-0.18,0.053,986,5755,0.037,-0.18,0.053,1011
8.320,Launching,129.2,0.93,0.00,0.01,1.00,0.00,1.00,3,6467,866.4,2.50,-0.65,0.00,-0.02,6740,765,3345,0.037,0.21,0.021,1016,3341,0.061,0.40,0.021,1040,5773,0.011,-0.18,0.053,991,5769,0.037,-0.18,0.053,1016
8.340,Launching,129.9,0.92,0.00,0.01,1.00,0.00,1.00,3,6498,863.4,2.50,-0.66,0.00,0.00,6818,773,3335,0.037,0.21,0.021,1021,3329,0.061,0.40,0.021,1045,5778,0.011,-0.18,0.053,996,5772,0.037,-0.18,0.053,1021
8.360,Launching,130.5,0.92,0.00,0.01,1.00,0.00,1.00,3,6530,860.4,2.50,-0.66,0.00,0.02,6896,781,3324,0.037,0.21,0.021,1026,3317,0.061,0.40,0.021,1050,5777,0.011,-0.17,0.053,1001,5770,0.036,-0.17,0.053,1026
8.380,Launching,131.2,0.92,0.00,0.01,1.00,0.00,1.00,3,6562,857.4,2.50,-0.67,0.00,0.03,6973,789,3314,0.037,0.21,0.020,1031,3306,0.061,0.40,0.020,1055,5772,0.011,-0.17,0.053,1006,5764,0.036,-0.17,0.053,1031
8.400,Launching,131.8,0.91,0.00,0.01,1.00,0.00,1.00,3,6593,854.5,2.50,-0.67,0.00,0.05,7051,797,3307,0.037,0.21,0.020,1036,3298,0.061,0.40,0.020,1060,5769,0.011,-0.17,0.053,1011,5760,0.036,-0.17,0.053,1035
8.420,Launching,132.5,0.91,0.00,0.01,1.00,0.00,1.00,3,6625,851.6,2.50,-0.68,0.00,0.06,7129,805,3304,0.037,0.21,0.020,1041,3295,0.060,0.40,0.020,1065,5768,0.011,-0.17,0.053,1016,5758,0.036,-0.17,0.053,1040
8.440,Launching,133.1,0.91,0.00,0.01,1.00,0.00,1.00,3,6655,848.7,2.50,-0.68,0.00,0.07,7208,813,3306,0.037,0.21,0.020,1046,3295,0.060,0.39,0.019,1070,5772,0.011,-0.17,0.053,1020,5761,0.036,-0.17,0.052,1045
8.460,Launching,133.7,0.90,0.00,0.01,1.00,0.00,1.00,3,6685,845.9,2.50,-0.68,0.00,0.08,7287,821,3312,0.036,0.21,0.019,1051,3300,0.059,0.40,0.019,1074,5782,0.011,-0.17,0.052,1025,5770,0.035,-0.17,0.052,1050
8.480,Launching,134.4,0.90,0.00,0.01,1.00,0.00,1.00,3,6715,843.1,2.50,-0.68,0.00,0.08,7367,829,3322,0.036,0.20,0.019,1055,3308,0.059,0.39,0.019,1079,5798,0.011,-0.17,0.052,1030,5784,0.035,-0.17,0.052,1055
