Time_s,Speed_Kmh,YawRate_deg,Pitch_deg,Roll_deg,EngineRPM,Gear,NetTorque,FL_Load_N,FL_Travel_m,FL_SlipLong,FL_SlipAngle_deg,FL_DynamicToe_deg,FL_ForceLong_N,FL_ForceLat_N,FR_Load_N,FR_Travel_m,FR_SlipLong,FR_SlipAngle_deg,FR_DynamicToe_deg,FR_ForceLong_N,FR_ForceLat_N,RL_Load_N,RL_Travel_m,RL_SlipLong,RL_SlipAngle_deg,RL_DynamicToe_deg,RL_ForceLong_N,RL_ForceLat_N,RR_Load_N,RR_Travel_m,RR_SlipLong,RR_SlipAngle_deg,RR_DynamicToe_deg,RR_ForceLong_N,RR_ForceLat_N
8.940,37.0,161.220,0.347,-1.012,205,3,84.5,2482,-0.0069,-0.0061,-11.4945,0.7866,96,-2727,4994,0.0227,-0.0029,-8.6496,2.6002,-35,-5228,1074,-0.0234,1.2085,33.6139,-4.0268,686,464,3587,0.0061,1.0671,22.8525,-1.0534,2419,1227
8.960,36.9,150.981,0.304,-0.802,38,3,84.9,2549,-0.0061,0.0066,-12.4386,0.6967,74,-2764,4801,0.0204,-0.0013,-9.5504,2.3396,-25,-5050,1252,-0.0213,1.0673,30.1376,-3.6678,808,549,3504,0.0052,0.9931,20.6747,-0.8866,2409,1176
8.980,36.7,141.084,0.249,-0.516,21,3,85.0,2695,-0.0044,0.0041,-13.0509,0.5001,106,-2878,4480,0.0166,-0.0066,-9.9770,1.9074,-54,-4728,1557,-0.0177,1.0022,26.7048,-3.0501,1017,690,3343,0.0033,1.0233,18.6647,-0.5612,2348,1064
9.000,36.5,131.791,0.187,-0.169,14,3,85.0,2892,-0.0020,0.0012,-13.9334,0.2336,71,-3041,4041,0.0115,-0.0035,-10.6280,1.3149,-59,-4278,1960,-0.0130,0.9430,23.4936,-2.2360,1308,839,3109,0.0005,1.0555,16.5537,-0.0868,2234,894
9.020,36.3,123.288,0.119,0.219,23,3,85.0,3121,0.0007,-0.0076,-3.8878,-618.7499,226,-3366,3498,0.0051,-0.0062,-2.9112,-485.5192,-40,-3377,2421,-0.0076,0.9367,20.4007,-1.3028,1658,968,2797,-0.0032,1.0765,14.5795,0.5422,2053,718
9.040,36.2,116.182,0.050,0.624,0,3,85.0,3364,0.0035,0.0100,-4.7325,-619.0763,56,-3451,2877,-0.0022,-0.0004,-3.6491,-486.3560,-15,-2459,2917,-0.0017,0.8588,17.6343,-0.2997,2043,1095,2431,-0.0075,1.0841,12.5932,1.2838,1818,548
9.060,36.0,110.076,-0.015,1.026,19,3,85.0,3603,0.0063,-0.0039,-5.8142,-619.3996,12,-3692,2215,-0.0100,-0.0023,-4.5731,-487.2482,-56,-2070,3418,0.0041,0.8806,14.7928,0.7128,2452,1140,2030,-0.0122,1.1129,10.6724,2.0946,1545,397
9.080,35.8,108.283,-0.066,1.380,0,3,85.0,3839,0.0091,-0.0025,0.9846,-1124.4360,84,3,1555,-0.0178,0.0023,0.7640,-884.7034,54,430,3895,0.0098,0.6901,12.2579,1.6769,2857,1215,1611,-0.0171,1.1207,8.8344,2.9406,1243,264
9.100,35.4,112.231,-0.094,1.629,0,3,85.0,4039,0.0114,-0.0003,0.9775,-1343.9800,228,2753,966,-0.0247,0.0060,1.0081,-1057.7840,59,738,4286,0.0144,0.6675,10.0918,2.4686,3216,1245,1214,-0.0218,1.1788,6.9408,3.7437,947,162
9.120,35.2,116.081,-0.095,1.774,2,3,85.0,4170,0.0130,0.0030,-2.9518,-1344.1570,162,514,544,-0.0297,0.0039,-1.8675,-1058.3540,55,117,4522,0.0171,0.7657,7.6712,2.9443,3450,1077,895,-0.0255,1.1734,4.9763,4.3887,706,95
9.140,34.9,116.143,-0.075,1.851,18,3,85.0,4261,0.0141,0.0026,-5.7535,-1344.2800,82,-3193,312,-0.0324,-0.0015,-4.0181,-1058.6660,7,-193,4618,0.0183,0.7241,4.9029,3.1397,3598,889,669,-0.0282,1.2219,2.9265,4.8467,531,52
9.160,34.7,116.681,-0.035,1.857,0,3,85.0,4364,0.0153,0.0006,-1.1658,-1762.5910,73,-618,244,-0.0332,0.0023,-0.3409,-1387.3220,6,46,4645,0.0186,0.6299,2.2307,3.1931,3706,668,525,-0.0299,1.1977,0.9353,5.1381,419,26
9.180,34.5,117.515,0.020,1.799,0,3,85.0,4481,0.0166,-0.0009,-4.0745,-1762.7480,92,-2364,346,-0.0320,0.0034,-2.5275,-1387.1850,43,-79,4612,0.0182,0.7023,-0.4672,3.1278,3717,379,477,-0.0304,1.1780,-1.0063,5.2337,382,10
9.200,34.3,115.529,0.082,1.707,21,3,85.0,4604,0.0181,0.0010,-6.0263,-1762.9150,84,-4185,601,-0.0290,-0.0062,-4.1418,-1386.8410,-57,-451,4530,0.0172,0.6871,-3.2760,2.9620,3692,92,527,-0.0299,1.2531,-3.0240,5.1341,420,-4
9.220,34.1,115.465,0.150,1.575,1,3,85.0,4740,0.0197,0.0033,-0.4852,-2203.1090,19,-587,941,-0.0250,0.0051,0.0972,-1732.1040,98,231,4432,0.0161,0.6961,-5.8905,2.7638,3631,-201,633,-0.0286,1.2172,-4.8570,4.9184,504,-22
9.240,33.8,116.967,0.225,1.399,0,3,85.0,4855,0.0211,0.0004,-3.3597,-2203.2640,41,-1810,1349,-0.0202,0.0001,-2.0673,-1731.5540,-4,-97,4293,0.0144,0.6043,-8.5501,2.4829,3461,-440,787,-0.0268,1.1440,-6.6606,4.6069,626,-49
9.260,33.6,115.388,0.297,1.216,0,3,85.0,4926,0.0219,0.0007,-5.2258,-2203.3600,37,-3995,1813,-0.0147,-0.0020,-3.6987,-1730.9280,-10,-1126,4083,0.0120,0.6647,-11.2766,2.0573,3274,-680,970,-0.0247,1.2099,-8.6703,4.2374,765,-86
9.280,33.4,111.584,0.355,1.052,0,3,85.0,4966,0.0224,0.0001,-5.5487,-2246.1200,31,-4672,2261,-0.0095,-0.0019,-4.2595,-1763.8800,-37,-1897,3856,0.0093,0.6016,-13.9961,1.5982,3032,-850,1150,-0.0225,1.1526,-10.4974,3.8730,902,-133
9.300,33.2,106.738,0.396,0.920,17,3,85.0,4976,0.0225,0.0002,-6.2011,-2246.1330,48,-4986,2636,-0.0051,-0.0035,-5.0648,-1763.3750,-62,-2554,3646,0.0068,0.7442,-16.3764,1.1733,2810,-1003,1306,-0.0207,1.2027,-12.2903,3.5591,1014,-183
9.320,33.0,101.457,0.414,0.827,23,3,85.0,4955,0.0222,-0.0001,-6.4807,-2246.1040,25,-5077,2908,-0.0019,-0.0030,-5.6881,-1763.0070,-53,-2991,3471,0.0048,0.7814,-18.5259,0.8207,2609,-1079,1425,-0.0193,1.1937,-13.8923,3.3177,1098,-235
9.340,32.8,96.077,0.406,0.780,0,3,85.0,4909,0.0217,-0.0002,-6.5469,-2251.5440,32,-5075,3067,0.0000,-0.0027,-6.1172,-1767.1160,-59,-3229,3360,0.0035,0.7404,-20.3582,0.5944,2465,-1170,1518,-0.0182,1.1838,-15.5796,3.1296,1160,-288
9.360,32.6,90.953,0.376,0.773,0,3,85.0,4849,0.0210,0.0007,-6.7053,-2251.4640,37,-5044,3113,0.0006,-0.0034,-6.5446,-1767.0550,-64,-3324,3331,0.0031,0.7502,-22.1364,0.5371,2384,-1249,1595,-0.0173,1.1495,-17.0805,2.9734,1208,-340
9.380,32.4,86.355,0.330,0.799,5,3,85.0,4776,0.0201,-0.0003,-6.7832,-2255.1950,15,-4990,3056,-0.0001,-0.0035,-6.9084,-1770.1400,-63,-3293,3369,0.0036,0.8372,-23.6926,0.6133,2361,-1287,1648,-0.0167,1.1274,-18.3695,2.8665,1238,-386
9.400,32.2,82.184,0.269,0.854,0,3,85.0,4700,0.0192,0.0000,-6.9424,-2255.0920,25,-4929,2922,-0.0017,0.0004,-7.3217,-1770.3190,-76,-3174,3465,0.0047,0.8257,-25.0129,0.8085,2379,-1370,1688,-0.0162,1.1077,-19.6843,2.7866,1256,-430
9.420,31.9,78.373,0.203,0.933,0,3,85.0,4623,0.0183,0.0003,-7.0649,-2254.9880,17,-4863,2722,-0.0040,-0.0081,-7.7199,-1770.5900,-22,-2976,3615,0.0065,0.8236,-26.3738,1.1117,2426,-1495,1714,-0.0159,1.1224,-20.8781,2.7332,1264,-465
9.440,31.6,75.067,0.131,1.028,0,3,85.0,4549,0.0174,-0.0007,-7.3350,-2254.8870,10,-4800,2473,-0.0070,-0.0040,-8.1376,-1770.9260,-91,-2718,3790,0.0085,0.8074,-27.4647,1.4650,2487,-1634,1714,-0.0159,1.1204,-21.9323,2.7323,1254,-489
9.460,31.4,72.256,0.064,1.135,0,3,85.0,4482,0.0167,-0.0002,-7.4317,-2264.1890,14,-4740,2194,-0.0103,-0.0038,-8.4272,-1778.6810,-59,-2424,3990,0.0109,0.7922,-28.6253,1.8701,2555,-1791,1702,-0.0160,1.1245,-22.9235,2.7583,1235,-506
9.480,31.1,69.871,0.005,1.243,0,3,85.0,4427,0.0160,-0.0015,-7.7979,-2264.1140,2,-4691,1901,-0.0137,-0.0057,-8.8783,-1779.0750,-52,-2109,4187,0.0132,0.7617,-29.6310,2.2686,2616,-1953,1662,-0.0165,1.1115,-23.8975,2.8381,1197,-514
9.500,30.8,67.925,-0.043,1.347,0,3,85.0,4381,0.0155,0.0003,-8.2165,-2264.0530,13,-4649,1615,-0.0171,-0.0065,-9.3780,-1779.4600,-48,-1797,4363,0.0153,0.6383,-30.6097,2.6240,2621,-2191,1597,-0.0173,1.0074,-24.7634,2.9700,1142,-534
9.520,30.5,66.441,-0.077,1.442,0,3,85.0,4355,0.0152,-0.0001,-8.5381,-2272.0550,5,-4621,1357,-0.0201,-0.0078,-9.7552,-1786.1240,-55,-1512,4517,0.0171,0.4299,-31.4643,2.9344,2486,-2598,1519,-0.0182,0.8302,-25.5507,3.1282,1071,-580
9.540,30.2,65.467,-0.095,1.527,0,3,85.0,4348,0.0151,-0.0015,-9.0511,-2272.0460,6,-4607,1138,-0.0227,-0.0096,-10.1945,-1786.4200,-63,-1267,4637,0.0185,0.1807,-32.2005,3.1771,2033,-3209,1427,-0.0193,0.5891,-26.0260,3.3143,974,-664
9.560,29.9,64.753,-0.104,1.604,33,3,84.9,4369,0.0153,0.0003,-9.4542,-2272.0740,10,-4617,969,-0.0247,-0.0078,-10.5654,-1786.6470,-42,-1080,4726,0.0195,-0.0206,-32.7865,3.3571,1102,-3814,1326,-0.0205,0.3318,-26.3756,3.5177,821,-799
9.580,29.6,64.805,-0.102,1.671,118,2,84.8,4416,0.0159,-0.0762,-49.6380,-1.8204,-988,-3616,845,-0.0261,-0.2805,-42.0819,-2.9939,-274,-710,4806,0.0205,-0.1163,-33.2203,3.5193,52,-4055,1235,-0.0215,0.1457,-26.9046,3.7021,575,-959
9.600,29.2,65.406,-0.087,1.720,58,2,84.9,4498,0.0169,0.1140,-50.2614,-1.9312,-93,-3666,778,-0.0269,-0.2471,-42.4095,-3.0837,-208,-644,4878,0.0213,0.2084,-33.6216,3.6651,196,-4092,1158,-0.0224,0.4435,-26.9338,3.8574,522,-912
9.620,28.8,66.499,-0.057,1.749,0,2,85.0,4590,0.0179,0.0735,-51.2616,-2.0551,227,-3646,762,-0.0271,-0.2172,-43.1379,-3.1057,-171,-633,4916,0.0218,0.6676,-34.2569,3.7410,1873,-3521,1088,-0.0233,1.0938,-27.3085,4.0001,718,-557
9.640,28.4,67.225,-0.011,1.754,0,2,85.0,4714,0.0194,-0.0175,-52.3589,-2.2226,150,-3696,822,-0.0264,-0.1889,-43.9698,-3.0245,-155,-687,4928,0.0219,0.6534,-35.1571,3.7661,2363,-3082,1036,-0.0239,1.2438,-27.9193,4.1046,723,-394
9.660,27.9,67.332,0.047,1.742,58,2,85.0,4852,0.0210,-0.0586,-53.3399,-2.4080,-12,-3768,948,-0.0249,-0.1555,-44.7833,-2.8549,-146,-794,4892,0.0215,0.7149,-36.1342,3.6925,2362,-3021,988,-0.0244,1.3596,-28.5462,4.2019,694,-339
9.680,27.4,66.962,0.109,1.714,58,2,85.0,5002,0.0228,-0.0446,-54.1995,-2.6101,-83,-3852,1124,-0.0228,-0.1225,-45.4677,-2.6175,-138,-943,4824,0.0207,0.7418,-37.0195,3.5566,2304,-2991,947,-0.0249,1.3473,-29.2093,4.2847,665,-318
9.700,27.0,66.173,0.169,1.675,58,2,85.0,5132,0.0243,-0.0153,-54.9262,-2.7855,-60,-3927,1317,-0.0206,-0.0934,-46.0632,-2.3572,-123,-1104,4722,0.0195,0.4797,-37.9483,3.3503,2041,-3127,908,-0.0254,1.5250,-29.8276,4.3638,637,-297
9.720,26.5,65.122,0.226,1.632,58,2,85.0,5234,0.0255,0.0025,-55.5248,-2.9239,-4,-3987,1506,-0.0183,-0.0680,-46.6193,-2.1024,-103,-1260,4600,0.0181,0.6047,-38.7395,3.1034,1855,-3151,872,-0.0258,1.4652,-30.4842,4.4360,610,-285
9.740,26.1,63.655,0.271,1.590,58,2,85.0,5319,0.0265,0.0768,-50.4256,-321.7089,236,-4056,1687,-0.0162,0.0153,-42.6973,-252.2433,-14,-1421,4473,0.0166,0.7997,-39.4718,2.8451,1956,-2926,840,-0.0262,1.3304,-31.1081,4.4997,585,-290
9.760,25.6,61.982,0.304,1.548,42,2,85.0,5380,0.0272,-0.0079,-50.8085,-321.7912,182,-4110,1841,-0.0144,-0.0018,-43.1162,-252.0349,11,-1551,4367,0.0153,0.6376,-40.2641,2.6313,1991,-2772,828,-0.0263,1.3402,-31.7206,4.5242,572,-298
9.780,25.1,59.949,0.326,1.515,46,2,85.0,5412,0.0276,0.0260,-44.6939,-678.1935,244,-4173,1966,-0.0129,0.0392,-38.5426,-531.8630,84,-1669,4275,0.0142,0.5274,-40.8948,2.4449,1860,-2790,828,-0.0263,1.4350,-32.4218,4.5246,570,-297
9.800,24.7,57.766,0.333,1.487,0,2,85.0,5438,0.0279,-0.0051,-42.2493,-830.0164,188,-4239,2066,-0.0118,0.0197,-36.6791,-650.9902,96,-1769,4218,0.0136,0.5602,-41.4314,2.3302,1771,-2802,847,-0.0261,1.2967,-32.9881,4.4875,580,-307
9.820,24.2,55.595,0.325,1.466,4,2,84.9,5427,0.0278,-0.0344,-42.2632,-830.0020,21,-4262,2118,-0.0111,-0.0157,-36.7878,-650.9204,37,-1824,4182,0.0131,0.2951,-41.7625,2.2579,1748,-2777,873,-0.0258,1.2707,-33.4388,4.4337,596,-322
9.840,23.8,53.516,0.309,1.452,6,2,84.9,5402,0.0275,0.0268,-35.9166,-1188.0690,158,-4313,2138,-0.0109,0.0127,-32.0419,-932.2585,68,-1869,4184,0.0132,0.2682,-42.1797,2.2611,1668,-2834,920,-0.0252,1.2950,-33.9344,4.3383,626,-338
9.860,23.4,51.588,0.284,1.441,58,2,85.0,5356,0.0270,-0.0108,-35.8842,-1188.0080,88,-4324,2125,-0.0111,-0.0167,-32.0391,-932.2769,17,-1874,4201,0.0134,0.7695,-42.3819,2.2956,1679,-2834,969,-0.0247,1.3860,-34.3169,4.2400,656,-359
9.880,23.0,49.885,0.249,1.430,58,2,85.0,5282,0.0261,-0.0193,-35.7113,-1187.9070,-27,-4295,2074,-0.0117,-0.0257,-32.0410,-932.3445,-29,-1838,4220,0.0136,0.7266,-42.6217,2.3353,1647,-2870,1013,-0.0241,1.4278,-34.5501,4.1505,684,-377
9.900,22.6,48.304,0.211,1.423,14,2,84.9,5186,0.0249,0.0292,-29.8816,-1521.2320,178,-4301,2004,-0.0125,0.0059,-27.5234,-1194.4390,22,-1808,4254,0.0140,0.3837,-42.7683,2.4025,1587,-2939,1071,-0.0235,1.3108,-34.8041,4.0338,721,-398
9.920,22.2,46.824,0.171,1.418,48,2,85.0,5087,0.0238,-0.0133,-29.7610,-1521.0970,91,-4276,1920,-0.0135,-0.0092,-27.5325,-1194.5510,10,-1751,4297,0.0145,0.5492,-42.8033,2.4892,1558,-2992,1130,-0.0228,1.4532,-34.9420,3.9136,760,-417
9.940,21.8,45.502,0.134,1.416,0,2,85.0,4988,0.0226,-0.0155,-29.6061,-1520.9640,-28,-4229,1831,-0.0145,-0.0204,-27.4721,-1194.6710,-26,-1679,4347,0.0151,0.3958,-42.8382,2.5907,1499,-3071,1190,-0.0221,1.4538,-35.0324,3.7923,799,-438
9.960,21.4,44.645,0.107,1.414,0,2,85.0,4898,0.0216,-0.1772,-56.2030,-2.4706,-965,-3772,1747,-0.0155,-0.2747,-48.3546,-1.7780,-383,-1446,4396,0.0157,0.4635,-42.9107,2.6903,1485,-3120,1245,-0.0214,1.3882,-35.0856,3.6826,834,-457
9.980,20.9,44.145,0.090,1.406,0,2,85.0,4827,0.0207,0.1927,-56.3731,-2.3747,-373,-3774,1680,-0.0163,-0.1565,-48.3974,-1.8676,-312,-1379,4427,0.0160,0.4644,-43.0176,2.7524,1502,-3133,1280,-0.0210,1.3797,-34.9952,3.6112,856,-472
10.000,20.5,43.881,0.086,1.397,0,2,85.0,4767,0.0200,0.2422,-56.6981,-2.2941,198,-3705,1637,-0.0168,-0.0743,-48.6576,-1.9257,-207,-1354,4432,0.0161,0.4213,-43.2021,2.7626,1516,-3126,1302,-0.0208,1.4111,-34.9047,3.5672,870,-482
10.020,20.0,43.719,0.093,1.380,3,2,84.9,4741,0.0197,0.0818,-57.0922,-2.2591,341,-3646,1631,-0.0169,-0.0221,-48.7843,-1.9335,-118,-1355,4420,0.0159,0.1907,-43.2928,2.7389,1538,-3100,1310,-0.0207,1.2861,-35.0870,3.5500,874,-489
10.040,19.5,43.303,0.108,1.358,58,2,85.0,4724,0.0195,-0.0749,-57.4412,-2.2354,183,-3629,1653,-0.0166,0.0015,-49.0612,-1.9040,-56,-1373,4374,0.0154,0.7009,-43.6127,2.6457,1582,-3029,1303,-0.0207,1.4836,-35.0553,3.5634,869,-490
10.060,19.1,42.532,0.124,1.337,45,2,85.0,4718,0.0194,-0.1120,-57.6757,-2.2274,-27,-3616,1696,-0.0161,0.0039,-49.2257,-1.8462,-19,-1406,4314,0.0147,0.5981,-43.6890,2.5239,1616,-2950,1292,-0.0209,1.4162,-35.2001,3.5865,859,-492
10.080,18.6,41.588,0.140,1.318,58,2,85.0,4728,0.0196,-0.0520,-57.6661,-2.2414,-108,-3613,1752,-0.0155,-0.0047,-49.2579,-1.7711,-5,-1449,4263,0.0141,0.6802,-43.7921,2.4204,1572,-2935,1286,-0.0209,1.5080,-35.2555,3.5983,856,-489
10.100,18.1,40.547,0.158,1.305,0,2,85.0,4740,0.0197,0.0283,-57.7277,-2.2573,-55,-3616,1806,-0.0148,-0.0159,-49.2792,-1.6983,-5,-1491,4218,0.0136,0.3732,-43.8633,2.3294,1514,-2933,1283,-0.0210,1.4177,-35.2296,3.6039,854,-488
10.120,17.7,39.460,0.177,1.297,49,2,85.0,4773,0.0201,0.0581,-57.7319,-2.3021,34,-3635,1868,-0.0141,-0.0249,-49.1998,-1.6142,-13,-1539,4182,0.0131,0.5189,-43.7962,2.2574,1425,-2960,1277,-0.0210,1.5663,-35.2275,3.6171,852,-477
10.140,17.2,38.329,0.195,1.294,14,2,85.0,4813,0.0206,0.0385,-57.6143,-2.3555,88,-3659,1926,-0.0134,-0.0264,-49.1579,-1.5360,-20,-1585,4150,0.0128,0.6701,-43.6731,2.1937,1419,-2936,1264,-0.0212,1.2741,-35.0826,3.6435,844,-469
10.160,16.7,37.196,0.210,1.295,0,2,85.0,4859,0.0211,-0.0010,-57.4683,-2.4177,84,-3689,1979,-0.0128,-0.0276,-48.9648,-1.4654,-27,-1626,4130,0.0125,0.6357,-43.4970,2.1523,1623,-2776,1250,-0.0214,1.2662,-35.0042,3.6723,828,-488
10.180,16.2,35.949,0.222,1.298,26,2,84.9,4896,0.0215,0.0326,-53.8367,-196.4667,129,-3722,2015,-0.0124,0.0189,-46.1967,-153.8436,8,-1661,4111,0.0123,0.4539,-43.2978,2.1130,1647,-2740,1229,-0.0216,1.4166,-34.8443,3.7136,815,-481
10.200,15.8,34.576,0.231,1.306,10,2,84.9,4928,0.0219,0.0368,-49.3481,-430.8282,187,-3762,2039,-0.0121,0.0440,-42.7004,-337.9185,57,-1691,4097,0.0121,0.4422,-42.9474,2.0865,1649,-2728,1208,-0.0219,1.1924,-34.6428,3.7558,803,-471
10.220,15.3,33.170,0.234,1.317,0,2,85.0,4957,0.0223,-0.0402,-48.8616,-430.8669,109,-3803,2051,-0.0119,0.0043,-42.3372,-337.9025,54,-1709,4093,0.0121,0.6125,-42.5044,2.0785,1636,-2738,1188,-0.0221,1.2388,-34.2518,3.7977,790,-462
10.240,14.8,31.802,0.233,1.328,0,2,85.0,4978,0.0225,-0.0512,-48.2870,-430.8954,0,-3835,2047,-0.0120,-0.0268,-41.9172,-337.9076,21,-1713,4103,0.0122,0.6724,-41.9488,2.0972,1699,-2699,1172,-0.0223,1.2310,-33.9905,3.8293,779,-460
10.260,14.4,30.389,0.229,1.339,0,2,85.0,4985,0.0226,0.0457,-42.0906,-746.6138,86,-3874,2030,-0.0122,0.0110,-36.9332,-585.9879,37,-1716,4113,0.0123,0.6527,-41.3736,2.1183,1773,-2650,1158,-0.0224,1.2085,-33.7063,3.8576,769,-461
10.280,14.0,28.971,0.220,1.352,0,2,85.0,4988,0.0226,0.0095,-41.3144,-746.6178,102,-3905,2009,-0.0124,-0.0163,-36.4450,-586.0164,18,-1712,4132,0.0125,0.6261,-40.6189,2.1558,1816,-2635,1152,-0.0225,1.2187,-33.2230,3.8690,766,-460
10.300,13.6,27.579,0.211,1.367,6,2,85.0,4987,0.0226,0.0265,-33.8265,-1112.0970,182,-3961,1978,-0.0128,0.0153,-30.7006,-873.2217,45,-1712,4163,0.0129,0.4073,-39.7824,2.2185,1792,-2695,1154,-0.0225,1.0079,-32.6925,3.8659,765,-472
10.320,13.2,26.240,0.201,1.382,63,2,84.9,4998,0.0227,-0.0384,-32.9012,-1112.1120,87,-4024,1955,-0.0131,-0.0151,-29.8648,-873.2530,25,-1714,4207,0.0134,-0.1267,-38.6410,2.3076,1494,-2976,1164,-0.0224,0.4829,-31.8250,3.8461,753,-536
10.340,12.8,24.875,0.183,1.400,168,1,84.7,4997,0.0227,-0.0276,-31.4161,-1112.1110,-30,-4072,1922,-0.0135,-0.0258,-28.6518,-873.2973,-11,-1705,4246,0.0139,-0.7221,-37.1165,2.3872,-87,-3468,1171,-0.0223,-0.0012,-30.7809,3.8312,687,-684
10.360,12.4,23.399,0.164,1.426,275,1,84.4,4991,0.0227,-0.0632,-48.8304,-2.5959,-445,-3971,1874,-0.0140,-0.1626,-42.2850,-1.6059,-214,-1614,4305,0.0146,-0.1376,-35.3027,2.5056,-909,-3383,1188,-0.0221,-0.3885,-29.2860,3.7970,399,-975
10.380,12.1,22.706,0.137,1.454,383,1,84.2,4983,0.0226,0.2400,-46.9041,-2.5842,-89,-3967,1809,-0.0148,-0.0249,-40.6144,-1.6947,-184,-1550,4370,0.0153,0.4841,-32.9459,2.6377,-259,-3591,1196,-0.0220,-0.4533,-27.5146,3.7807,-196,-1069
10.400,11.7,23.178,0.114,1.479,490,1,84.0,4959,0.0223,0.1998,-45.6718,-2.5522,294,-3923,1723,-0.0158,0.0665,-39.1551,-1.8102,-80,-1485,4446,0.0162,0.3848,-30.4255,2.7919,614,-3622,1210,-0.0218,-0.2389,-25.0049,3.7516,-397,-1022
10.420,11.4,24.030,0.092,1.500,596,1,83.8,4934,0.0220,-0.0226,-44.6318,-2.5191,307,-3897,1642,-0.0167,0.0933,-37.8448,-1.9188,16,-1419,4507,0.0170,-0.1435,-27.6074,2.9145,587,-3711,1215,-0.0218,0.0127,-22.5659,3.7424,-336,-1067
10.440,11.0,24.696,0.072,1.516,703,1,83.5,4911,0.0217,-0.1357,-43.3411,-2.4871,52,-3894,1573,-0.0176,0.0745,-36.3049,-2.0127,70,-1361,4566,0.0177,-0.2786,-24.8458,3.0350,-271,-3856,1229,-0.0216,0.1854,-19.9222,3.7148,-126,-1152
10.460,10.7,24.965,0.055,1.529,809,1,83.5,4884,0.0214,-0.0487,-41.5310,-2.4512,-106,-3879,1508,-0.0183,0.0385,-34.5574,-2.0993,82,-1311,4614,0.0182,0.1110,-21.8070,3.1305,-360,-3938,1238,-0.0215,0.1983,-17.3324,3.6953,127,-1180
10.480,10.4,25.455,0.044,1.536,921,1,91.1,4852,0.0210,0.0714,-39.8913,-2.4077,-39,-3868,1447,-0.0190,0.0037,-32.8260,-2.1815,65,-1267,4645,0.0186,0.2351,-18.5204,3.1942,261,-4035,1241,-0.0215,0.0800,-14.5843,3.6897,247,-1183
10.500,10.1,26.295,0.044,1.538,1042,1,99.5,4825,0.0207,0.0893,-38.4550,-2.3721,104,-3861,1406,-0.0195,-0.0219,-31.2133,-2.2367,34,-1242,4661,0.0188,-0.0696,-14.8675,3.2259,406,-4112,1242,-0.0215,-0.0623,-11.5608,3.6874,173,-1230
10.520,9.8,27.162,0.048,1.531,1175,1,108.7,4819,0.0206,0.0167,-36.5619,-2.3639,150,-3872,1396,-0.0196,-0.0240,-29.4318,-2.2509,6,-1243,4655,0.0187,-0.1361,-10.9356,3.2135,-214,-4235,1232,-0.0216,-0.1007,-8.4304,3.7088,-44,-1270
10.540,9.6,27.872,0.055,1.520,1320,1,118.7,4802,0.0204,-0.0386,-34.7126,-2.3404,87,-3882,1395,-0.0197,-0.0096,-27.3981,-2.2528,-8,-1253,4621,0.0183,0.1359,-6.7888,3.1462,-106,-4335,1214,-0.0218,-0.0145,-5.2398,3.7436,-160,-1284
10.560,9.4,28.798,0.063,1.507,1470,1,129.2,4789,0.0203,-0.0299,-32.6235,-2.3230,8,-3900,1405,-0.0195,0.0089,-25.3439,-2.2381,-2,-1275,4583,0.0179,-0.0019,-2.2706,3.0691,381,-4435,1200,-0.0219,0.1967,-1.8340,3.7726,57,-1320
10.580,9.2,29.396,0.076,1.496,1564,1,133.5,4787,0.0203,0.0159,-30.3113,-2.3206,6,-3929,1432,-0.0192,0.0122,-23.1519,-2.2026,11,-1315,4552,0.0175,0.2877,2.2700,3.0060,1113,-4449,1197,-0.0220,0.6502,1.4367,3.7789,1023,-781
10.600,8.9,29.434,0.102,1.481,1585,1,134.3,4798,0.0204,0.0260,-28.1115,-2.3360,55,-3971,1468,-0.0188,-0.0045,-21.2801,-2.1533,14,-1365,4514,0.0170,0.3761,6.0462,2.9290,3112,-3360,1184,-0.0221,1.3521,4.1981,3.8049,1071,-195
10.620,8.5,28.540,0.137,1.458,1581,1,134.1,4833,0.0208,-0.0038,-25.8809,-2.3833,65,-4036,1537,-0.0180,-0.0278,-19.5205,-2.0611,-8,-1448,4450,0.0163,0.3200,8.6964,2.7996,4037,-1861,1153,-0.0225,1.8921,6.0327,3.8670,944,-42
10.640,8.2,26.472,0.181,1.429,1580,1,134.1,4873,0.0213,-0.0130,-23.0487,-2.4365,39,-4112,1629,-0.0169,-0.0337,-17.4093,-1.9370,-43,-1554,4360,0.0152,0.3375,10.2376,2.6171,4205,-750,1116,-0.0229,2.1559,7.3466,3.9432,866,7
10.660,7.9,23.351,0.227,1.397,1579,1,134.1,4938,0.0220,0.0090,-19.2997,-2.5243,32,-4217,1757,-0.0154,-0.0163,-14.9738,-1.7640,-64,-1700,4259,0.0140,0.5153,10.6107,2.4138,4031,-24,1078,-0.0234,2.3749,8.0867,4.0188,813,29
10.680,7.6,19.432,0.273,1.367,1579,1,134.1,4998,0.0227,0.0244,-14.4709,-2.6047,79,-4337,1889,-0.0138,0.0089,-11.5441,-1.5869,-41,-1860,4149,0.0127,0.9158,10.9972,2.1913,3676,318,1040,-0.0238,2.6813,8.5122,4.0961,768,40
