Time,Steer,Throttle,Brake,Clutch,PosY,RotX,RotY,RotZ,AngularVel_Mag,FL_Grounded,FL_SuspLen,FL_NormLoad,FL_LongSlip,FL_SlipAngle,FR_Grounded,FR_SuspLen,FR_NormLoad,FR_LongSlip,FR_SlipAngle,RL_Grounded,RL_SuspLen,RL_NormLoad,RL_LongSlip,RL_SlipAngle,RR_Grounded,RR_SuspLen,RR_NormLoad,RR_LongSlip,RR_SlipAngle
50.500,-1.000,1.000,0.000,0.732,1.057,0.067,245.212,359.341,0.798,True,0.434,3342.8,-0.095,-0.031,True,0.417,4254.5,-0.102,-0.012,True,0.437,3110.2,-0.100,-0.010,True,0.420,4025.2,-0.101,-0.007
50.520,-1.000,1.000,0.000,0.725,1.057,0.070,244.303,359.334,0.794,True,0.434,3357.2,0.148,-0.032,True,0.416,4300.7,0.126,-0.013,True,0.438,3059.6,0.218,-0.011,True,0.420,4010.9,0.153,-0.007
50.540,-1.000,1.000,0.000,0.732,1.057,0.068,243.389,359.317,0.798,True,0.434,3301.8,-0.093,-0.032,True,0.416,4312.6,-0.102,-0.013,True,0.438,3051.0,-0.098,-0.011,True,0.419,4069.3,-0.101,-0.008
50.560,-1.000,1.000,0.000,0.725,1.057,0.072,242.479,359.299,0.794,True,0.435,3315.7,0.148,-0.033,True,0.416,4357.9,0.128,-0.014,True,0.438,3002.5,0.217,-0.011,True,0.419,4055.8,0.155,-0.008
50.580,-1.000,1.000,0.000,0.732,1.057,0.071,241.565,359.273,0.798,True,0.435,3261.7,-0.092,-0.033,True,0.415,4366.6,-0.101,-0.014,True,0.438,2997.9,-0.097,-0.012,True,0.419,4112.4,-0.100,-0.008
50.600,-1.000,1.000,0.000,0.725,1.057,0.075,240.656,359.247,0.793,True,0.435,3278.1,0.147,-0.034,True,0.415,4407.2,0.130,-0.014,True,0.439,2954.6,0.215,-0.012,True,0.419,4095.9,0.157,-0.008
50.620,-1.000,1.000,0.000,0.732,1.057,0.073,239.743,359.218,0.798,True,0.436,3228.1,-0.091,-0.033,True,0.415,4409.9,-0.100,-0.014,True,0.439,2956.0,-0.096,-0.013,True,0.418,4147.7,-0.099,-0.009
50.640,-1.000,1.000,0.000,0.725,1.057,0.076,238.834,359.192,0.793,True,0.436,3249.0,0.147,-0.034,True,0.414,4443.6,0.132,-0.015,True,0.440,2919.2,0.215,-0.013,True,0.418,4125.6,0.159,-0.009
50.660,-1.000,1.000,0.000,0.732,1.057,0.074,237.921,359.164,0.797,True,0.436,3204.5,-0.090,-0.034,True,0.414,4438.8,-0.099,-0.015,True,0.440,2927.4,-0.095,-0.013,True,0.418,4170.8,-0.098,-0.009
50.680,-1.000,1.000,0.000,0.725,1.057,0.077,237.014,359.142,0.792,True,0.437,3230.8,0.147,-0.035,True,0.414,4465.1,0.134,-0.015,True,0.440,2897.3,0.215,-0.013,True,0.417,4142.0,0.160,-0.009
50.700,-1.000,1.000,0.000,0.732,1.057,0.074,236.102,359.119,0.796,True,0.437,3192.2,-0.090,-0.034,True,0.413,4453.2,-0.098,-0.015,True,0.441,2912.0,-0.094,-0.014,True,0.417,4180.3,-0.098,-0.010
50.720,-1.000,1.000,0.000,0.725,1.057,0.077,235.196,359.102,0.791,True,0.437,3223.9,0.147,-0.035,True,0.413,4472.7,0.134,-0.015,True,0.441,2888.0,0.215,-0.013,True,0.417,4144.2,0.161,-0.009
50.740,-1.000,1.000,0.000,0.732,1.057,0.075,234.285,359.086,0.795,True,0.437,3190.4,-0.090,-0.034,True,0.413,4454.7,-0.098,-0.015,True,0.441,2908.2,-0.094,-0.014,True,0.417,4177.6,-0.097,-0.010
50.760,-1.000,1.000,0.000,0.725,1.057,0.078,233.379,359.077,0.790,True,0.437,3226.7,0.147,-0.035,True,0.413,4468.9,0.135,-0.016,True,0.441,2889.1,0.215,-0.013,True,0.417,4134.3,0.161,-0.009
50.780,-1.000,1.000,0.000,0.732,1.057,0.075,232.469,359.068,0.794,True,0.438,3197.2,-0.091,-0.034,True,0.413,4446.6,-0.097,-0.015,True,0.441,2913.6,-0.094,-0.014,True,0.417,4166.1,-0.097,-0.010
50.800,-1.000,1.000,0.000,0.725,1.057,0.078,231.565,359.065,0.789,True,0.438,3236.7,0.147,-0.035,True,0.413,4457.4,0.135,-0.015,True,0.441,2898.0,0.216,-0.013,True,0.417,4117.6,0.161,-0.009
50.820,-1.000,1.000,0.000,0.732,1.057,0.075,230.656,359.063,0.793,True,0.438,3209.6,-0.091,-0.034,True,0.413,4432.6,-0.098,-0.015,True,0.441,2925.3,-0.094,-0.014,True,0.417,4147.7,-0.097,-0.010
50.840,-1.000,1.000,0.000,0.725,1.057,0.079,229.753,359.066,0.788,True,0.437,3250.7,0.148,-0.035,True,0.413,4441.8,0.134,-0.015,True,0.441,2911.8,0.217,-0.013,True,0.417,4098.5,0.161,-0.009
50.860,-1.000,1.000,0.000,0.732,1.057,0.076,228.844,359.069,0.793,True,0.437,3224.6,-0.091,-0.034,True,0.413,4416.3,-0.098,-0.015,True,0.441,2940.1,-0.095,-0.013,True,0.417,4128.8,-0.097,-0.009
50.880,-1.000,1.000,0.000,0.725,1.057,0.079,227.942,359.077,0.788,True,0.437,3266.1,0.148,-0.035,True,0.413,4425.4,0.134,-0.015,True,0.441,2927.4,0.217,-0.013,True,0.417,4080.4,0.160,-0.009
50.900,-1.000,1.000,0.000,0.732,1.057,0.077,227.034,359.083,0.792,True,0.437,3239.6,-0.092,-0.034,True,0.413,4400.5,-0.099,-0.014,True,0.441,2954.9,-0.095,-0.013,True,0.417,4112.3,-0.097,-0.009
50.920,-1.000,1.000,0.000,0.725,1.057,0.080,226.132,359.093,0.787,True,0.437,3280.3,0.148,-0.034,True,0.413,4410.6,0.133,-0.015,True,0.441,2942.6,0.218,-0.013,True,0.417,4065.8,0.160,-0.009
50.940,-1.000,1.000,0.000,0.732,1.057,0.078,225.225,359.100,0.792,True,0.437,3252.5,-0.092,-0.033,True,0.414,4387.2,-0.099,-0.014,True,0.441,2968.7,-0.096,-0.013,True,0.417,4100.0,-0.097,-0.009
50.960,-1.000,1.000,0.000,0.725,1.057,0.081,224.323,359.110,0.787,True,0.437,3291.8,0.149,-0.034,True,0.414,4399.0,0.132,-0.015,True,0.441,2955.6,0.218,-0.012,True,0.418,4055.8,0.159,-0.009
50.980,-1.000,1.000,0.000,0.732,1.057,0.078,223.417,359.118,0.791,True,0.437,3262.1,-0.092,-0.033,True,0.414,4377.5,-0.100,-0.014,True,0.441,2980.1,-0.096,-0.013,True,0.418,4092.6,-0.098,-0.009
51.000,-1.000,1.000,0.000,0.725,1.057,0.082,222.516,359.127,0.786,True,0.437,3299.6,0.149,-0.034,True,0.414,4391.4,0.132,-0.015,True,0.441,2965.2,0.219,-0.012,True,0.418,4050.7,0.159,-0.009
51.020,-1.000,1.000,0.000,0.732,1.057,0.079,221.610,359.133,0.791,True,0.437,3268.0,-0.092,-0.033,True,0.414,4371.8,-0.100,-0.014,True,0.440,2988.1,-0.097,-0.012,True,0.418,4089.8,-0.098,-0.009
51.040,-1.000,1.000,0.000,0.725,1.057,0.082,220.709,359.141,0.786,True,0.436,3303.7,0.149,-0.034,True,0.414,4387.5,0.132,-0.014,True,0.440,2971.1,0.219,-0.012,True,0.418,4049.8,0.159,-0.008
51.060,-1.000,1.000,0.000,0.732,1.057,0.079,219.803,359.145,0.790,True,0.436,3270.3,-0.092,-0.033,True,0.414,4369.7,-0.100,-0.014,True,0.440,2992.7,-0.097,-0.012,True,0.418,4090.7,-0.098,-0.009
51.080,-1.000,1.000,0.000,0.725,1.057,0.082,218.903,359.151,0.786,True,0.436,3304.4,0.149,-0.034,True,0.414,4386.9,0.132,-0.014,True,0.440,2973.4,0.219,-0.012,True,0.418,4052.2,0.159,-0.008
51.100,-1.000,1.000,0.000,0.732,1.057,0.079,217.997,359.153,0.790,True,0.436,3269.5,-0.092,-0.033,True,0.414,4370.3,-0.100,-0.014,True,0.440,2994.1,-0.097,-0.012,True,0.418,4094.2,-0.098,-0.009
51.120,-1.000,1.000,0.000,0.725,1.057,0.082,217.097,359.157,0.785,True,0.436,3302.5,0.150,-0.034,True,0.414,4388.5,0.132,-0.014,True,0.440,2973.0,0.219,-0.012,True,0.418,4056.5,0.159,-0.008
51.140,-1.000,1.000,0.000,0.731,1.057,0.079,216.192,359.157,0.790,True,0.436,3266.7,-0.092,-0.033,True,0.414,4372.7,-0.100,-0.014,True,0.440,2992.7,-0.097,-0.012,True,0.418,4099.0,-0.098,-0.009
51.160,-1.000,1.000,0.000,0.725,1.057,0.081,215.293,359.159,0.785,True,0.436,3299.0,0.150,-0.034,True,0.414,4391.5,0.132,-0.014,True,0.440,2970.6,0.219,-0.012,True,0.418,4061.6,0.159,-0.008
51.180,-1.000,1.000,0.000,0.730,1.057,0.078,214.388,359.157,0.789,True,0.436,3262.8,-0.092,-0.033,True,0.414,4375.9,-0.100,-0.014,True,0.440,2989.8,-0.097,-0.012,True,0.418,4103.9,-0.098,-0.009
51.200,-1.000,1.000,0.000,0.724,1.057,0.081,213.489,359.158,0.785,True,0.436,3294.8,0.150,-0.034,True,0.414,4394.9,0.132,-0.014,True,0.440,2967.3,0.219,-0.012,True,0.418,4066.5,0.160,-0.008
51.220,-1.000,1.000,0.000,0.729,1.057,0.078,212.585,359.155,0.789,True,0.436,3258.6,-0.092,-0.033,True,0.414,4379.2,-0.100,-0.014,True,0.440,2986.3,-0.096,-0.012,True,0.418,4108.2,-0.098,-0.009
51.240,-1.000,1.000,0.000,0.722,1.057,0.081,211.686,359.155,0.784,True,0.436,3290.8,0.150,-0.034,True,0.414,4397.9,0.132,-0.014,True,0.440,2963.9,0.219,-0.012,True,0.418,4070.4,0.160,-0.008
51.260,-1.000,1.000,0.000,0.727,1.057,0.077,210.783,359.152,0.789,True,0.436,3255.0,-0.092,-0.033,True,0.414,4381.9,-0.100,-0.014,True,0.440,2983.0,-0.096,-0.012,True,0.418,4111.5,-0.098,-0.009
51.280,-1.000,1.000,0.000,0.720,1.057,0.080,209.885,359.151,0.784,True,0.436,3287.6,0.149,-0.034,True,0.414,4400.2,0.132,-0.014,True,0.440,2960.9,0.219,-0.012,True,0.418,4073.0,0.160,-0.008
51.300,-1.000,1.000,0.000,0.725,1.057,0.077,208.982,359.148,0.788,True,0.436,3252.3,-0.092,-0.033,True,0.414,4383.7,-0.100,-0.014,True,0.440,2980.4,-0.096,-0.012,True,0.418,4113.4,-0.098,-0.009
51.320,-1.000,1.000,0.000,0.719,1.057,0.080,208.084,359.148,0.783,True,0.436,3285.5,0.149,-0.034,True,0.414,4401.5,0.132,-0.014,True,0.440,2958.7,0.218,-0.012,True,0.418,4074.1,0.160,-0.008
51.340,-1.000,1.000,0.000,0.723,1.057,0.077,207.182,359.145,0.788,True,0.436,3250.8,-0.092,-0.033,True,0.414,4384.4,-0.100,-0.014,True,0.440,2978.8,-0.096,-0.013,True,0.418,4113.9,-0.098,-0.009
51.360,-1.000,1.000,0.000,0.717,1.057,0.079,206.285,359.145,0.783,True,0.436,3284.5,0.149,-0.034,True,0.414,4401.6,0.132,-0.014,True,0.440,2957.6,0.218,-0.012,True,0.418,4073.8,0.159,-0.009
51.380,-1.000,1.000,0.000,0.721,1.057,0.076,205.383,359.142,0.787,True,0.436,3250.4,-0.092,-0.033,True,0.414,4384.2,-0.100,-0.014,True,0.440,2978.2,-0.096,-0.013,True,0.418,4113.2,-0.098,-0.009
51.400,-1.000,1.000,0.000,0.715,1.057,0.079,204.486,359.143,0.782,True,0.436,3284.7,0.149,-0.034,True,0.414,4400.9,0.132,-0.014,True,0.440,2957.6,0.218,-0.012,True,0.418,4072.5,0.159,-0.009
51.420,-1.000,1.000,0.000,0.719,1.057,0.076,203.585,359.141,0.787,True,0.437,3251.1,-0.092,-0.033,True,0.414,4383.1,-0.100,-0.014,True,0.440,2978.7,-0.096,-0.013,True,0.418,4111.6,-0.098,-0.009
51.440,-1.000,1.000,0.000,0.712,1.057,0.079,202.689,359.142,0.782,True,0.436,3285.7,0.149,-0.034,True,0.414,4399.5,0.132,-0.014,True,0.440,2958.5,0.217,-0.012,True,0.418,4070.6,0.159,-0.008
51.460,-1.000,1.000,0.000,0.717,1.057,0.076,201.788,359.141,0.786,True,0.437,3252.4,-0.092,-0.033,True,0.414,4381.4,-0.100,-0.014,True,0.440,2979.9,-0.096,-0.012,True,0.418,4109.5,-0.098,-0.009
51.480,-1.000,1.000,0.000,0.710,1.057,0.079,200.893,359.142,0.781,True,0.436,3287.3,0.148,-0.034,True,0.414,4397.7,0.131,-0.014,True,0.440,2960.0,0.217,-0.012,True,0.418,4068.4,0.159,-0.008
51.500,-1.000,1.000,0.000,0.715,1.057,0.076,199.992,359.142,0.786,True,0.437,3254.1,-0.092,-0.033,True,0.414,4379.5,-0.100,-0.014,True,0.440,2981.7,-0.096,-0.012,True,0.418,4107.3,-0.098,-0.009
51.520,-1.000,1.000,0.000,0.708,1.057,0.079,199.098,359.144,0.781,True,0.436,3289.2,0.148,-0.034,True,0.414,4395.7,0.131,-0.014,True,0.440,2962.0,0.217,-0.012,True,0.418,4066.3,0.158,-0.008
51.540,-1.000,1.000,0.000,0.713,1.057,0.077,198.198,359.143,0.785,True,0.436,3256.0,-0.092,-0.033,True,0.414,4377.5,-0.100,-0.014,True,0.440,2983.7,-0.097,-0.012,True,0.418,4105.4,-0.098,-0.009
51.560,-1.000,1.000,0.000,0.706,1.057,0.079,197.304,359.146,0.780,True,0.436,3291.0,0.148,-0.034,True,0.414,4393.8,0.131,-0.014,True,0.440,2964.1,0.216,-0.012,True,0.418,4064.5,0.158,-0.008
51.580,-1.000,1.000,0.000,0.711,1.057,0.077,196.404,359.146,0.785,True,0.436,3257.7,-0.092,-0.033,True,0.414,4375.7,-0.100,-0.014,True,0.440,2985.8,-0.097,-0.012,True,0.418,4103.8,-0.098,-0.009
51.600,-1.000,1.000,0.000,0.704,1.057,0.080,195.511,359.148,0.780,True,0.436,3292.6,0.148,-0.034,True,0.414,4392.0,0.131,-0.014,True,0.440,2966.1,0.216,-0.012,True,0.418,4063.1,0.158,-0.008
51.620,-1.000,1.000,0.000,0.709,1.057,0.077,194.612,359.148,0.784,True,0.436,3259.2,-0.092,-0.033,True,0.414,4374.1,-0.100,-0.014,True,0.440,2987.7,-0.097,-0.012,True,0.418,4102.6,-0.098,-0.009
51.640,-1.000,1.000,0.000,0.702,1.057,0.080,193.719,359.151,0.780,True,0.436,3294.0,0.148,-0.034,True,0.414,4390.6,0.130,-0.014,True,0.440,2967.9,0.216,-0.012,True,0.418,4062.2,0.158,-0.008
51.660,-1.000,1.000,0.000,0.707,1.057,0.077,192.820,359.150,0.784,True,0.436,3260.3,-0.092,-0.033,True,0.414,4372.8,-0.100,-0.014,True,0.440,2989.4,-0.097,-0.012,True,0.418,4101.9,-0.098,-0.009
51.680,-1.000,1.000,0.000,0.700,1.057,0.080,191.928,359.153,0.779,True,0.436,3294.9,0.148,-0.034,True,0.414,4389.4,0.130,-0.014,True,0.440,2969.4,0.216,-0.012,True,0.418,4061.6,0.157,-0.008
51.700,-1.000,1.000,0.000,0.705,1.057,0.077,191.030,359.152,0.783,True,0.436,3261.1,-0.092,-0.033,True,0.414,4371.7,-0.100,-0.014,True,0.440,2990.7,-0.097,-0.012,True,0.418,4101.5,-0.098,-0.009
51.720,-1.000,1.000,0.000,0.698,1.057,0.080,190.138,359.155,0.779,True,0.436,3295.6,0.147,-0.033,True,0.414,4388.5,0.130,-0.014,True,0.440,2970.5,0.215,-0.012,True,0.418,4061.3,0.157,-0.008
51.740,-1.000,1.000,0.000,0.703,1.057,0.077,189.240,359.154,0.783,True,0.436,3261.6,-0.091,-0.033,True,0.414,4370.9,-0.100,-0.014,True,0.440,2991.7,-0.097,-0.012,True,0.418,4101.3,-0.098,-0.009
51.760,-1.000,1.000,0.000,0.696,1.057,0.079,188.348,359.156,0.778,True,0.436,3295.9,0.147,-0.033,True,0.414,4387.8,0.130,-0.014,True,0.440,2971.4,0.215,-0.012,True,0.418,4061.2,0.157,-0.008
51.780,-1.000,1.000,0.000,0.701,1.057,0.077,187.452,359.155,0.783,True,0.436,3261.9,-0.091,-0.033,True,0.414,4370.3,-0.100,-0.014,True,0.440,2992.5,-0.097,-0.012,True,0.418,4101.3,-0.098,-0.009
51.800,-1.000,1.000,0.000,0.694,1.057,0.079,186.560,359.158,0.778,True,0.436,3296.1,0.147,-0.033,True,0.414,4387.3,0.130,-0.014,True,0.440,2972.0,0.215,-0.012,True,0.418,4061.3,0.157,-0.008
51.820,-1.000,1.000,0.000,0.699,1.057,0.076,185.664,359.157,0.782,True,0.436,3262.0,-0.091,-0.033,True,0.414,4369.8,-0.100,-0.014,True,0.440,2993.0,-0.097,-0.012,True,0.418,4101.3,-0.099,-0.008
51.840,-1.000,1.000,0.000,0.692,1.057,0.079,184.773,359.158,0.777,True,0.436,3296.2,0.147,-0.033,True,0.414,4386.8,0.129,-0.014,True,0.440,2972.5,0.214,-0.012,True,0.418,4061.3,0.156,-0.008
51.860,-1.000,1.000,0.000,0.697,1.057,0.076,183.877,359.157,0.782,True,0.436,3262.0,-0.091,-0.032,True,0.414,4369.3,-0.100,-0.014,True,0.440,2993.4,-0.097,-0.012,True,0.418,4101.3,-0.099,-0.008
51.880,-1.000,1.000,0.000,0.690,1.057,0.079,182.987,359.159,0.777,True,0.436,3296.2,0.147,-0.033,True,0.414,4386.3,0.129,-0.014,True,0.440,2973.0,0.214,-0.012,True,0.418,4061.2,0.156,-0.008
51.900,-1.000,1.000,0.000,0.695,1.057,0.076,182.092,359.158,0.781,True,0.436,3262.1,-0.091,-0.032,True,0.414,4368.8,-0.100,-0.014,True,0.440,2993.9,-0.097,-0.012,True,0.418,4101.2,-0.099,-0.008
51.920,-1.000,1.000,0.000,0.688,1.057,0.079,181.202,359.160,0.777,True,0.436,3296.3,0.147,-0.033,True,0.414,4385.8,0.129,-0.014,True,0.440,2973.4,0.214,-0.012,True,0.418,4061.0,0.156,-0.008
51.940,-1.000,1.000,0.000,0.693,1.057,0.076,180.307,359.159,0.781,True,0.436,3262.2,-0.091,-0.032,True,0.414,4368.3,-0.100,-0.014,True,0.440,2994.3,-0.097,-0.012,True,0.418,4101.0,-0.099,-0.008
51.960,-1.000,1.000,0.000,0.687,1.057,0.079,179.418,359.160,0.776,True,0.436,3296.5,0.146,-0.033,True,0.414,4385.2,0.129,-0.014,True,0.440,2973.9,0.214,-0.012,True,0.418,4060.8,0.156,-0.008
51.980,-1.000,1.000,0.000,0.691,1.057,0.076,178.523,359.159,0.780,True,0.436,3262.4,-0.091,-0.032,True,0.414,4367.6,-0.100,-0.014,True,0.440,2994.8,-0.097,-0.012,True,0.418,4100.7,-0.099,-0.008
52.000,-1.000,1.000,0.000,0.685,1.057,0.079,177.635,359.161,0.776,True,0.436,3296.7,0.146,-0.033,True,0.414,4384.5,0.129,-0.014,True,0.440,2974.4,0.213,-0.012,True,0.418,4060.4,0.156,-0.008
52.020,-1.000,1.000,0.000,0.689,1.057,0.076,176.741,359.160,0.780,True,0.436,3262.7,-0.091,-0.032,True,0.414,4366.9,-0.100,-0.014,True,0.440,2995.4,-0.097,-0.012,True,0.418,4100.2,-0.099,-0.008
52.040,-1.000,1.000,0.000,0.683,1.057,0.079,175.852,359.162,0.775,True,0.436,3297.1,0.146,-0.033,True,0.414,4383.8,0.129,-0.014,True,0.440,2975.1,0.213,-0.012,True,0.418,4059.9,0.155,-0.008
52.060,-1.000,1.000,0.000,0.687,1.057,0.076,174.959,359.160,0.780,True,0.436,3263.1,-0.091,-0.032,True,0.414,4366.2,-0.100,-0.014,True,0.440,2996.1,-0.097,-0.012,True,0.418,4099.7,-0.099,-0.008
52.080,-1.000,1.000,0.000,0.681,1.057,0.079,174.071,359.162,0.775,True,0.436,3297.6,0.146,-0.033,True,0.414,4383.0,0.128,-0.014,True,0.440,2975.8,0.213,-0.012,True,0.418,4059.3,0.155,-0.008
52.100,-1.000,1.000,0.000,0.686,1.057,0.076,173.178,359.161,0.779,True,0.436,3263.6,-0.091,-0.032,True,0.414,4365.3,-0.100,-0.013,True,0.440,2996.9,-0.097,-0.012,True,0.418,4099.2,-0.099,-0.008
52.120,-1.000,1.000,0.000,0.679,1.057,0.079,172.291,359.163,0.774,True,0.436,3298.1,0.146,-0.033,True,0.414,4382.1,0.128,-0.014,True,0.440,2976.6,0.212,-0.012,True,0.418,4058.7,0.155,-0.008
52.140,-1.000,1.000,0.000,0.684,1.057,0.076,171.399,359.162,0.779,True,0.436,3264.1,-0.091,-0.032,True,0.414,4364.5,-0.100,-0.013,True,0.440,2997.7,-0.097,-0.012,True,0.418,4098.6,-0.099,-0.008
52.160,-1.000,1.000,0.000,0.677,1.057,0.079,170.512,359.164,0.774,True,0.436,3298.6,0.146,-0.033,True,0.414,4381.3,0.128,-0.014,True,0.440,2977.5,0.212,-0.012,True,0.418,4058.2,0.155,-0.008
52.180,-1.000,1.000,0.000,0.682,1.057,0.076,169.620,359.163,0.778,True,0.436,3264.7,-0.091,-0.032,True,0.414,4363.6,-0.100,-0.013,True,0.440,2998.6,-0.097,-0.012,True,0.418,4098.0,-0.099,-0.008
52.200,-1.000,1.000,0.000,0.675,1.057,0.079,168.733,359.165,0.774,True,0.436,3299.2,0.145,-0.033,True,0.414,4380.4,0.128,-0.014,True,0.440,2978.4,0.212,-0.012,True,0.418,4057.6,0.155,-0.008
52.220,-1.000,1.000,0.000,0.680,1.057,0.076,167.842,359.164,0.778,True,0.436,3265.2,-0.091,-0.032,True,0.414,4362.8,-0.101,-0.013,True,0.440,2999.5,-0.097,-0.012,True,0.418,4097.5,-0.099,-0.008
52.240,-1.000,1.000,0.000,0.673,1.057,0.078,166.956,359.166,0.773,True,0.436,3299.7,0.145,-0.033,True,0.414,4379.5,0.128,-0.014,True,0.440,2979.2,0.212,-0.012,True,0.418,4057.1,0.154,-0.008
52.260,-1.000,1.000,0.000,0.678,1.057,0.076,166.065,359.165,0.777,True,0.436,3265.7,-0.091,-0.032,True,0.414,4361.9,-0.101,-0.013,True,0.440,3000.4,-0.097,-0.012,True,0.418,4097.0,-0.099,-0.008
52.280,-1.000,1.000,0.000,0.671,1.057,0.078,165.180,359.167,0.773,True,0.436,3300.3,0.145,-0.033,True,0.414,4378.7,0.127,-0.014,True,0.440,2980.1,0.211,-0.012,True,0.418,4056.6,0.154,-0.008
52.300,-1.000,1.000,0.000,0.676,1.057,0.076,164.289,359.166,0.777,True,0.436,3266.3,-0.091,-0.032,True,0.414,4361.1,-0.101,-0.013,True,0.440,3001.2,-0.097,-0.012,True,0.418,4096.5,-0.099,-0.008
52.320,-1.000,1.000,0.000,0.669,1.057,0.078,163.404,359.168,0.772,True,0.436,3300.8,0.145,-0.033,True,0.414,4377.9,0.127,-0.014,True,0.440,2980.9,0.211,-0.012,True,0.418,4056.1,0.154,-0.008
52.340,-1.000,1.000,0.000,0.674,1.057,0.075,162.514,359.167,0.777,True,0.436,3266.7,-0.091,-0.032,True,0.414,4360.3,-0.101,-0.013,True,0.440,3002.0,-0.097,-0.012,True,0.418,4096.1,-0.099,-0.008
52.360,-1.000,1.000,0.000,0.668,1.057,0.078,161.630,359.169,0.772,True,0.436,3301.2,0.145,-0.033,True,0.414,4377.1,0.127,-0.014,True,0.440,2981.7,0.211,-0.012,True,0.418,4055.7,0.154,-0.008
52.380,-1.000,1.000,0.000,0.672,1.057,0.075,160.740,359.168,0.776,True,0.436,3267.2,-0.091,-0.032,True,0.414,4359.5,-0.101,-0.013,True,0.440,3002.8,-0.097,-0.012,True,0.418,4095.7,-0.099,-0.008
52.400,-1.000,1.000,0.000,0.666,1.057,0.078,159.856,359.170,0.772,True,0.436,3301.6,0.145,-0.033,True,0.414,4376.4,0.127,-0.014,True,0.440,2982.5,0.211,-0.012,True,0.418,4055.3,0.153,-0.008
52.420,-1.000,1.000,0.000,0.632,1.057,0.075,158.967,359.169,0.776,True,0.437,3189.4,0.113,-0.033,True,0.415,4324.6,0.120,-0.014,True,0.440,3044.8,0.132,-0.011,True,0.418,4180.0,0.146,-0.008
52.440,-1.000,1.000,0.000,0.646,1.057,0.057,158.066,359.160,0.787,True,0.437,3084.7,-0.111,-0.033,True,0.415,4278.3,-0.101,-0.014,True,0.439,3100.0,-0.158,-0.012,True,0.417,4288.0,-0.103,-0.008
52.460,-1.000,1.000,0.000,0.659,1.057,0.038,157.162,359.149,0.789,True,0.438,3143.3,0.116,-0.034,True,0.415,4305.1,0.121,-0.015,True,0.439,3074.2,0.164,-0.012,True,0.416,4236.0,0.151,-0.008
52.480,-1.000,1.000,0.000,0.673,1.057,0.021,156.253,359.138,0.793,True,0.438,3126.1,-0.103,-0.034,True,0.415,4304.8,-0.098,-0.014,True,0.439,3073.4,-0.131,-0.012,True,0.416,4252.1,-0.100,-0.009
52.500,-1.000,1.000,0.000,0.676,1.057,0.017,155.352,359.133,0.787,True,0.438,3179.6,0.128,-0.034,True,0.415,4340.2,0.125,-0.015,True,0.439,3028.6,0.194,-0.012,True,0.416,4191.4,0.154,-0.009
52.520,-1.000,1.000,0.000,0.686,1.057,0.012,154.446,359.126,0.790,True,0.438,3165.4,-0.098,-0.033,True,0.415,4338.9,-0.098,-0.014,True,0.439,3025.4,-0.106,-0.013,True,0.416,4201.9,-0.099,-0.009
52.540,-1.000,1.000,0.000,0.685,1.057,0.017,153.546,359.124,0.785,True,0.438,3218.9,0.135,-0.034,True,0.415,4371.1,0.127,-0.015,True,0.439,2982.3,0.209,-0.012,True,0.416,4134.5,0.155,-0.009
52.560,-1.000,1.000,0.000,0.692,1.057,0.020,152.642,359.121,0.789,True,0.438,3203.1,-0.095,-0.033,True,0.415,4366.4,-0.098,-0.014,True,0.439,2984.8,-0.096,-0.013,True,0.416,4149.5,-0.098,-0.009
52.580,-1.000,1.000,0.000,0.687,1.057,0.031,151.744,359.122,0.784,True,0.438,3253.4,0.140,-0.034,True,0.415,4394.1,0.128,-0.015,True,0.440,2949.3,0.210,-0.012,True,0.417,4088.5,0.155,-0.009
52.600,-1.000,1.000,0.000,0.694,1.057,0.037,150.841,359.121,0.788,True,0.438,3233.7,-0.093,-0.033,True,0.415,4385.4,-0.099,-0.014,True,0.440,2959.2,-0.096,-0.013,True,0.417,4111.1,-0.098,-0.009
52.620,-1.000,1.000,0.000,0.687,1.057,0.048,149.944,359.124,0.783,True,0.437,3279.6,0.142,-0.034,True,0.415,4408.9,0.129,-0.015,True,0.440,2931.5,0.210,-0.012,True,0.417,4058.2,0.154,-0.009
52.640,-1.000,1.000,0.000,0.694,1.057,0.054,149.042,359.124,0.787,True,0.437,3255.3,-0.092,-0.033,True,0.414,4396.4,-0.099,-0.014,True,0.440,2948.4,-0.096,-0.013,True,0.417,4089.0,-0.098,-0.009
52.660,-1.000,1.000,0.000,0.687,1.057,0.065,148.145,359.128,0.783,True,0.437,3296.7,0.143,-0.034,True,0.414,4416.4,0.129,-0.015,True,0.440,2927.0,0.210,-0.012,True,0.418,4043.6,0.154,-0.009
52.680,-1.000,1.000,0.000,0.694,1.057,0.069,147.243,359.129,0.787,True,0.437,3268.1,-0.092,-0.033,True,0.414,4400.7,-0.099,-0.014,True,0.441,2949.1,-0.096,-0.013,True,0.418,4080.9,-0.098,-0.009
52.700,-1.000,1.000,0.000,0.687,1.057,0.078,146.346,359.133,0.783,True,0.437,3305.8,0.144,-0.034,True,0.414,4418.0,0.129,-0.014,True,0.441,2931.8,0.210,-0.012,True,0.418,4040.8,0.154,-0.009
